Date,Term,Rate
2014-01-14,152,0.000369567
2014-01-14,182,0.0003837
2014-01-14,213,0.000443319
2014-01-14,243,0.000526955
2014-01-14,273,0.00058051
2014-01-14,304,0.000670539
2014-01-14,335,0.000804209
2014-01-14,365,0.000900248
2014-01-14,395,0.001023964
2014-01-14,425,0.001139916
2014-01-14,456,0.001248244
2014-01-14,486,0.001339704
2014-01-14,516,0.001416533
2014-01-14,547,0.001480143
2014-01-14,577,0.001533355
2014-01-14,607,0.001594276
2014-01-14,638,0.001669349
2014-01-14,668,0.00175433
2014-01-14,698,0.00185401
2014-01-14,730,0.001969741
2014-01-14,1095,0.002413219
2014-01-14,1460,0.003028423
2014-01-14,1825,0.005679483
2014-01-14,2190,0.008442012
2014-01-14,2555,0.010855825
2014-01-14,2920,0.012156589
2014-01-14,3285,0.012678715
2014-01-14,3650,0.012503016
2014-01-14,4380,0.012670038
2014-01-14,5475,0.011326294
2014-01-14,7300,0.009348338
2014-01-14,9125,0.007726286
2014-01-14,10950,0.006136553
2014-01-14,14600,0.005796741
2014-01-14,18250,0.00775138
2014-01-15,0,0.001305861
2014-01-15,1,0.001284336
2014-01-15,2,0.001331782
2014-01-15,7,0.001602272
2014-01-15,14,0.001540772
2014-01-15,30,0.001195683
2014-01-15,61,0.000894822
2014-01-15,91,0.00059577
2014-01-15,122,0.000428158
2014-01-15,152,0.000369567
2014-01-15,182,0.0003837
2014-01-15,213,0.000443319
2014-01-15,243,0.000526955
2014-01-15,273,0.00058051
2014-01-15,304,0.000670539
2014-01-15,335,0.000804209
2014-01-15,365,0.000900248
2014-01-15,395,0.001023964
2014-01-15,425,0.001139916
2014-01-15,456,0.001248244
2014-01-15,486,0.001339704
2014-01-15,516,0.001416533
2014-01-15,547,0.001480143
2014-01-15,577,0.001533355
2014-01-15,607,0.001594276
2014-01-15,638,0.001669349
2014-01-15,668,0.00175433
2014-01-15,698,0.00185401
2014-01-15,730,0.001969741
2014-01-15,1095,0.002413219
2014-01-15,1460,0.003028423
2014-01-15,1825,0.005679483
2014-01-15,2190,0.008442012
2014-01-15,2555,0.010855825
2014-01-15,2920,0.012156589
2014-01-15,3285,0.012678715
2014-01-15,3650,0.012503016
2014-01-15,4380,0.012670038
2014-01-15,5475,0.011326294
2014-01-15,7300,0.009348338
2014-01-15,9125,0.007726286
2014-01-15,10950,0.006136553
2014-01-15,14600,0.005796741
2014-01-15,18250,0.00775138
2014-01-16,0,0.001339617
2014-01-16,1,0.001385831
2014-01-16,2,0.001440327
2014-01-16,7,0.001739505
2014-01-16,14,0.001706839
2014-01-16,30,0.001244629
2014-01-16,61,0.000875394
2014-01-16,91,0.000585221
2014-01-16,122,0.00042173
2014-01-16,152,0.000372392
2014-01-16,182,0.000395989
2014-01-16,213,0.000465471
2014-01-16,243,0.000541122
2014-01-16,273,0.000578416
2014-01-16,304,0.00069529
2014-01-16,335,0.000837142
2014-01-16,365,0.000884327
2014-01-16,395,0.00099776
2014-01-16,425,0.001115238
2014-01-16,456,0.001237392
2014-01-16,486,0.001352855
2014-01-16,516,0.00146348
2014-01-16,547,0.001571285
2014-01-16,577,0.00166719
2014-01-16,607,0.001752159
2014-01-16,638,0.001832408
2014-01-16,668,0.001905649
2014-01-16,698,0.001980477
2014-01-16,730,0.002052093
2014-01-16,1095,0.002307118
2014-01-16,1460,0.003038981
2014-01-16,1825,0.005701988
2014-01-16,2190,0.008506344
2014-01-16,2555,0.0109703
2014-01-16,2920,0.012270712
2014-01-16,3285,0.012762987
2014-01-16,3650,0.012504743
2014-01-16,4380,0.012633599
2014-01-16,5475,0.011512157
2014-01-16,7300,0.009324242
2014-01-16,9125,0.007785669
2014-01-16,10950,0.006189385
2014-01-16,14600,0.005821503
2014-01-16,18250,0.007792928
2014-01-17,0,0.001337437
2014-01-17,1,0.001386653
2014-01-17,2,0.001440671
2014-01-17,7,0.001709631
2014-01-17,14,0.001687725
2014-01-17,30,0.001279957
2014-01-17,61,0.000869401
2014-01-17,91,0.000594727
2014-01-17,122,0.000435214
2014-01-17,152,0.000393492
2014-01-17,182,0.000423691
2014-01-17,213,0.000500453
2014-01-17,243,0.00058491
2014-01-17,273,0.00062188
2014-01-17,304,0.000756684
2014-01-17,335,0.000948613
2014-01-17,365,0.001008552
2014-01-17,395,0.00113152
2014-01-17,425,0.001246389
2014-01-17,456,0.001352836
2014-01-17,486,0.001441893
2014-01-17,516,0.001516038
2014-01-17,547,0.001576711
2014-01-17,577,0.001625129
2014-01-17,607,0.001676528
2014-01-17,638,0.001736786
2014-01-17,668,0.001803545
2014-01-17,698,0.001886996
2014-01-17,730,0.001982228
2014-01-17,1095,0.00231754
2014-01-17,1460,0.003034357
2014-01-17,1825,0.005672767
2014-01-17,2190,0.008403002
2014-01-17,2555,0.010934584
2014-01-17,2920,0.012163876
2014-01-17,3285,0.01268478
2014-01-17,3650,0.012600154
2014-01-17,4380,0.012652034
2014-01-17,5475,0.011523355
2014-01-17,7300,0.009367321
2014-01-17,9125,0.007819041
2014-01-17,10950,0.006223043
2014-01-17,14600,0.005846002
2014-01-17,18250,0.007823338
2014-01-20,0,0.001240776
2014-01-20,1,0.001072609
2014-01-20,2,0.001136721
2014-01-20,7,0.001615406
2014-01-20,14,0.001642105
2014-01-20,30,0.001206856
2014-01-20,61,0.000896588
2014-01-20,91,0.000605007
2014-01-20,122,0.000447947
2014-01-20,152,0.000400761
2014-01-20,182,0.000427018
2014-01-20,213,0.000498972
2014-01-20,243,0.000579668
2014-01-20,273,0.000630526
2014-01-20,304,0.000772725
2014-01-20,335,0.000937281
2014-01-20,365,0.001002173
2014-01-20,395,0.001148164
2014-01-20,425,0.00128387
2014-01-20,456,0.001409079
2014-01-20,486,0.001513651
2014-01-20,516,0.001600649
2014-01-20,547,0.001671854
2014-01-20,577,0.00172786
2014-01-20,607,0.001782986
2014-01-20,638,0.001842915
2014-01-20,668,0.001907084
2014-01-20,698,0.001983436
2014-01-20,730,0.00206523
2014-01-20,1095,0.002241377
2014-01-20,1460,0.002981542
2014-01-20,1825,0.00569993
2014-01-20,2190,0.008407011
2014-01-20,2555,0.010893668
2014-01-20,2920,0.012245773
2014-01-20,3285,0.012769133
2014-01-20,3650,0.012463035
2014-01-20,4380,0.012646143
2014-01-20,5475,0.011490731
2014-01-20,7300,0.009385737
2014-01-20,9125,0.007784259
2014-01-20,10950,0.006198249
2014-01-20,14600,0.005919823
2014-01-20,18250,0.007916397
2014-01-21,0,0.001292448
2014-01-21,1,0.0012546
2014-01-21,2,0.00130994
2014-01-21,7,0.00164882
2014-01-21,14,0.001599749
2014-01-21,30,0.001215904
2014-01-21,61,0.000940932
2014-01-21,91,0.000641437
2014-01-21,122,0.000478887
2014-01-21,152,0.000422961
2014-01-21,182,0.000440133
2014-01-21,213,0.000502943
2014-01-21,243,0.000589898
2014-01-21,273,0.000635047
2014-01-21,304,0.000741101
2014-01-21,335,0.000938136
2014-01-21,365,0.00105406
2014-01-21,395,0.001178184
2014-01-21,425,0.00130353
2014-01-21,456,0.001430372
2014-01-21,486,0.001547496
2014-01-21,516,0.001656681
2014-01-21,547,0.001759668
2014-01-21,577,0.001848559
2014-01-21,607,0.001926606
2014-01-21,638,0.002001057
2014-01-21,668,0.002068512
2014-01-21,698,0.002138819
2014-01-21,730,0.002209913
2014-01-21,1095,0.00222303
2014-01-21,1460,0.002899388
2014-01-21,1825,0.005695189
2014-01-21,2190,0.008470236
2014-01-21,2555,0.010931078
2014-01-21,2920,0.012122335
2014-01-21,3285,0.012670437
2014-01-21,3650,0.01267374
2014-01-21,4380,0.012613429
2014-01-21,5475,0.011542287
2014-01-21,7300,0.009378525
2014-01-21,9125,0.007824124
2014-01-21,10950,0.006117133
2014-01-21,14600,0.005948451
2014-01-21,18250,0.007937687
2014-01-22,0,0.001292448
2014-01-22,1,0.0012546
2014-01-22,2,0.00130994
2014-01-22,7,0.00164882
2014-01-22,14,0.001599749
2014-01-22,30,0.001215904
2014-01-22,61,0.000940932
2014-01-22,91,0.000641437
2014-01-22,122,0.000478887
2014-01-22,152,0.000422961
2014-01-22,182,0.000440133
2014-01-22,213,0.000502943
2014-01-22,243,0.000589898
2014-01-22,273,0.000635047
2014-01-22,304,0.000741101
2014-01-22,335,0.000938136
2014-01-22,365,0.00105406
2014-01-22,395,0.001178184
2014-01-22,425,0.00130353
2014-01-22,456,0.001430372
2014-01-22,486,0.001547496
2014-01-22,516,0.001656681
2014-01-22,547,0.001759668
2014-01-22,577,0.001848559
2014-01-22,607,0.001926606
2014-01-22,638,0.002001057
2014-01-22,668,0.002068512
2014-01-22,698,0.002138819
2014-01-22,730,0.002209913
2014-01-22,1095,0.00222303
2014-01-22,1460,0.002899388
2014-01-22,1825,0.005695189
2014-01-22,2190,0.008470236
2014-01-22,2555,0.010931078
2014-01-22,2920,0.012122335
2014-01-22,3285,0.012670437
2014-01-22,3650,0.01267374
2014-01-22,4380,0.012613429
2014-01-22,5475,0.011542287
2014-01-22,7300,0.009378525
2014-01-22,9125,0.007824124
2014-01-22,10950,0.006117133
2014-01-22,14600,0.005948451
2014-01-22,18250,0.007937687
2014-01-23,0,0.00129957
2014-01-23,1,0.00123395
2014-01-23,2,0.001148063
2014-01-23,7,0.001393322
2014-01-23,14,0.001585552
2014-01-23,30,0.001156992
2014-01-23,61,0.000914086
2014-01-23,91,0.000619036
2014-01-23,122,0.000470061
2014-01-23,152,0.000426317
2014-01-23,182,0.000457196
2014-01-23,213,0.000533358
2014-01-23,243,0.000595358
2014-01-23,273,0.000655758
2014-01-23,304,0.000823511
2014-01-23,335,0.000965115
2014-01-23,365,0.001061633
2014-01-23,395,0.001182466
2014-01-23,425,0.001326887
2014-01-23,456,0.001494297
2014-01-23,486,0.001669462
2014-01-23,516,0.001853473
2014-01-23,547,0.002049364
2014-01-23,577,0.002224815
2014-01-23,607,0.002348488
2014-01-23,638,0.002427752
2014-01-23,668,0.002468102
2014-01-23,698,0.002477428
2014-01-23,730,0.00244764
2014-01-23,1095,0.002054803
2014-01-23,1460,0.002929406
2014-01-23,1825,0.005615208
2014-01-23,2190,0.008333963
2014-01-23,2555,0.010707449
2014-01-23,2920,0.011974914
2014-01-23,3285,0.012612067
2014-01-23,3650,0.012425981
2014-01-23,4380,0.012503508
2014-01-23,5475,0.011488876
2014-01-23,7300,0.009392502
2014-01-23,9125,0.007815317
2014-01-23,10950,0.006196702
2014-01-23,14600,0.005924645
2014-01-23,18250,0.007889752
2014-01-24,0,0.001288713
2014-01-24,1,0.001192244
2014-01-24,2,0.001050992
2014-01-24,7,0.001420148
2014-01-24,14,0.001783518
2014-01-24,30,0.001209416
2014-01-24,61,0.000896313
2014-01-24,91,0.000610331
2014-01-24,122,0.000467319
2014-01-24,152,0.000434836
2014-01-24,182,0.000477112
2014-01-24,213,0.000566317
2014-01-24,243,0.000654783
2014-01-24,273,0.000660004
2014-01-24,304,0.000767535
2014-01-24,335,0.000976242
2014-01-24,365,0.001044123
2014-01-24,395,0.001203429
2014-01-24,425,0.001345725
2014-01-24,456,0.00147089
2014-01-24,486,0.001569501
2014-01-24,516,0.001645515
2014-01-24,547,0.001700767
2014-01-24,577,0.0017388
2014-01-24,607,0.001778654
2014-01-24,638,0.001825281
2014-01-24,668,0.001875101
2014-01-24,698,0.001940287
2014-01-24,730,0.002013163
2014-01-24,1095,0.002236562
2014-01-24,1460,0.002861105
2014-01-24,1825,0.005505145
2014-01-24,2190,0.008254254
2014-01-24,2555,0.010696998
2014-01-24,2920,0.011920836
2014-01-24,3285,0.012517587
2014-01-24,3650,0.012430314
2014-01-24,4380,0.012430683
2014-01-24,5475,0.011506715
2014-01-24,7300,0.00927682
2014-01-24,9125,0.0077653
2014-01-24,10950,0.006198206
2014-01-24,14600,0.005859422
2014-01-24,18250,0.007846487
2014-01-27,0,0.001243498
2014-01-27,1,0.001074645
2014-01-27,2,0.001135483
2014-01-27,7,0.001658018
2014-01-27,14,0.001695026
2014-01-27,30,0.001201325
2014-01-27,61,0.000899795
2014-01-27,91,0.000626608
2014-01-27,122,0.000490936
2014-01-27,152,0.000464953
2014-01-27,182,0.000513267
2014-01-27,213,0.00060678
2014-01-27,243,0.000657188
2014-01-27,273,0.000663281
2014-01-27,304,0.000821783
2014-01-27,335,0.000990462
2014-01-27,365,0.001065969
2014-01-27,395,0.00120401
2014-01-27,425,0.001345621
2014-01-27,456,0.001491227
2014-01-27,486,0.001628482
2014-01-27,516,0.001760061
2014-01-27,547,0.001888702
2014-01-27,577,0.001998552
2014-01-27,607,0.002079018
2014-01-27,638,0.002133368
2014-01-27,668,0.002166135
2014-01-27,698,0.002187281
2014-01-27,730,0.002186638
2014-01-27,1095,0.002096065
2014-01-27,1460,0.002875045
2014-01-27,1825,0.00553218
2014-01-27,2190,0.008254388
2014-01-27,2555,0.010655055
2014-01-27,2920,0.011955066
2014-01-27,3285,0.012503745
2014-01-27,3650,0.012426023
2014-01-27,4380,0.012479443
2014-01-27,5475,0.011453556
2014-01-27,7300,0.009355639
2014-01-27,9125,0.007810269
2014-01-27,10950,0.006198586
2014-01-27,14600,0.00590881
2014-01-27,18250,0.007909292
2014-01-28,0,0.001300338
2014-01-28,1,0.001260862
2014-01-28,2,0.001311704
2014-01-28,7,0.001696765
2014-01-28,14,0.001661705
2014-01-28,30,0.00116508
2014-01-28,61,0.000879161
2014-01-28,91,0.000592875
2014-01-28,122,0.000448028
2014-01-28,152,0.00041091
2014-01-28,182,0.000447871
2014-01-28,213,0.00052977
2014-01-28,243,0.000589763
2014-01-28,273,0.000647452
2014-01-28,304,0.000790419
2014-01-28,335,0.000922974
2014-01-28,365,0.001076364
2014-01-28,395,0.001192565
2014-01-28,425,0.001324032
2014-01-28,456,0.001471382
2014-01-28,486,0.001621355
2014-01-28,516,0.001775261
2014-01-28,547,0.001935764
2014-01-28,577,0.002078146
2014-01-28,607,0.002180113
2014-01-28,638,0.002247722
2014-01-28,668,0.002286581
2014-01-28,698,0.002300536
2014-01-28,730,0.002286882
2014-01-28,1095,0.002117806
2014-01-28,1460,0.002925589
2014-01-28,1825,0.005538346
2014-01-28,2190,0.008287075
2014-01-28,2555,0.010734053
2014-01-28,2920,0.01198652
2014-01-28,3285,0.012608277
2014-01-28,3650,0.012555352
2014-01-28,4380,0.012495789
2014-01-28,5475,0.011518471
2014-01-28,7300,0.009403075
2014-01-28,9125,0.007822984
2014-01-28,10950,0.006235876
2014-01-28,14600,0.005942544
2014-01-28,18250,0.007945737
2014-01-29,0,0.001300338
2014-01-29,1,0.001260862
2014-01-29,2,0.001311704
2014-01-29,7,0.001696765
2014-01-29,14,0.001661705
2014-01-29,30,0.00116508
2014-01-29,61,0.000879161
2014-01-29,91,0.000592875
2014-01-29,122,0.000448028
2014-01-29,152,0.00041091
2014-01-29,182,0.000447871
2014-01-29,213,0.00052977
2014-01-29,243,0.000589763
2014-01-29,273,0.000647452
2014-01-29,304,0.000790419
2014-01-29,335,0.000922974
2014-01-29,365,0.001076364
2014-01-29,395,0.001192565
2014-01-29,425,0.001324032
2014-01-29,456,0.001471382
2014-01-29,486,0.001621355
2014-01-29,516,0.001775261
2014-01-29,547,0.001935764
2014-01-29,577,0.002078146
2014-01-29,607,0.002180113
2014-01-29,638,0.002247722
2014-01-29,668,0.002286581
2014-01-29,698,0.002300536
2014-01-29,730,0.002286882
2014-01-29,1095,0.002117806
2014-01-29,1460,0.002925589
2014-01-29,1825,0.005538346
2014-01-29,2190,0.008287075
2014-01-29,2555,0.010734053
2014-01-29,2920,0.01198652
2014-01-29,3285,0.012608277
2014-01-29,3650,0.012555352
2014-01-29,4380,0.012495789
2014-01-29,5475,0.011518471
2014-01-29,7300,0.009403075
2014-01-29,9125,0.007822984
2014-01-29,10950,0.006235876
2014-01-29,14600,0.005942544
2014-01-29,18250,0.007945737
2014-01-30,0,0.001293756
2014-01-30,1,0.001227087
2014-01-30,2,0.001137702
2014-01-30,7,0.001423859
2014-01-30,14,0.001699282
2014-01-30,30,0.001214396
2014-01-30,61,0.000935832
2014-01-30,91,0.0006371
2014-01-30,122,0.00048178
2014-01-30,152,0.000433664
2014-01-30,182,0.000460537
2014-01-30,213,0.000531187
2014-01-30,243,0.000581856
2014-01-30,273,0.000615347
2014-01-30,304,0.000746488
2014-01-30,335,0.000862531
2014-01-30,365,0.000951619
2014-01-30,395,0.001085836
2014-01-30,425,0.001225488
2014-01-30,456,0.001370819
2014-01-30,486,0.001509147
2014-01-30,516,0.001642701
2014-01-30,547,0.001774039
2014-01-30,577,0.001888702
2014-01-30,607,0.001979043
2014-01-30,638,0.002049762
2014-01-30,668,0.002103777
2014-01-30,698,0.002146172
2014-01-30,730,0.002169402
2014-01-30,1095,0.002151639
2014-01-30,1460,0.002841915
2014-01-30,1825,0.005480891
2014-01-30,2190,0.008312407
2014-01-30,2555,0.010681144
2014-01-30,2920,0.011920361
2014-01-30,3285,0.012576315
2014-01-30,3650,0.01237673
2014-01-30,4380,0.012539578
2014-01-30,5475,0.011484155
2014-01-30,7300,0.009388853
2014-01-30,9125,0.007824762
2014-01-30,10950,0.006080012
2014-01-30,14600,0.005849203
2014-01-30,18250,0.007872028
2014-01-31,0,0.001311327
2014-01-31,1,0.001246223
2014-01-31,2,0.001157874
2014-01-31,7,0.001419284
2014-01-31,14,0.001667114
2014-01-31,30,0.001168713
2014-01-31,61,0.000852781
2014-01-31,91,0.000551125
2014-01-31,122,0.000390369
2014-01-31,152,0.000340799
2014-01-31,182,0.000365174
2014-01-31,213,0.000438071
2014-01-31,243,0.00053116
2014-01-31,273,0.000542006
2014-01-31,304,0.000621688
2014-01-31,335,0.00077828
2014-01-31,365,0.000815061
2014-01-31,395,0.001019321
2014-01-31,425,0.001197239
2014-01-31,456,0.001359886
2014-01-31,486,0.001491939
2014-01-31,516,0.001599265
2014-01-31,547,0.001684185
2014-01-31,577,0.001747632
2014-01-31,607,0.001806759
2014-01-31,638,0.001867172
2014-01-31,668,0.001923406
2014-01-31,698,0.00198652
2014-01-31,730,0.002043536
2014-01-31,1095,0.002137348
2014-01-31,1460,0.002843837
2014-01-31,1825,0.005462347
2014-01-31,2190,0.008094772
2014-01-31,2555,0.010494574
2014-01-31,2920,0.011688021
2014-01-31,3285,0.012257393
2014-01-31,3650,0.012200219
2014-01-31,4380,0.012376055
2014-01-31,5475,0.011352078
2014-01-31,7300,0.009285803
2014-01-31,9125,0.00776762
2014-01-31,10950,0.006157124
2014-01-31,14600,0.005685324
2014-01-31,18250,0.007767801
2014-02-03,0,0.00124497
2014-02-03,1,0.001079346
2014-02-03,2,0.001119938
2014-02-03,7,0.00160309
2014-02-03,14,0.001637369
2014-02-03,30,0.00118853
2014-02-03,61,0.000871859
2014-02-03,91,0.000580426
2014-02-03,122,0.000423838
2014-02-03,152,0.000377361
2014-02-03,182,0.000405595
2014-02-03,213,0.000475215
2014-02-03,243,0.000480651
2014-02-03,273,0.000472236
2014-02-03,304,0.000626077
2014-02-03,335,0.00073291
2014-02-03,365,0.000775736
2014-02-03,395,0.000816713
2014-02-03,425,0.000930216
2014-02-03,456,0.00111626
2014-02-03,486,0.001354355
2014-02-03,516,0.001642135
2014-02-03,547,0.001983984
2014-02-03,577,0.002310819
2014-02-03,607,0.002540768
2014-02-03,638,0.002680613
2014-02-03,668,0.002736145
2014-02-03,698,0.002719692
2014-02-03,730,0.002619007
2014-02-03,1095,0.001929045
2014-02-03,1460,0.002985261
2014-02-03,1825,0.005471884
2014-02-03,2190,0.008148851
2014-02-03,2555,0.010639057
2014-02-03,2920,0.011822993
2014-02-03,3285,0.012367838
2014-02-03,3650,0.012370769
2014-02-03,4380,0.012390829
2014-02-03,5475,0.011408456
2014-02-03,7300,0.009299971
2014-02-03,9125,0.007753277
2014-02-03,10950,0.006141316
2014-02-03,14600,0.005762486
2014-02-03,18250,0.007804753
2014-02-04,0,0.001329859
2014-02-04,1,0.001307034
2014-02-04,2,0.001353847
2014-02-04,7,0.001639567
2014-02-04,14,0.001570193
2014-02-04,30,0.001168439
2014-02-04,61,0.000851222
2014-02-04,91,0.00054513
2014-02-04,122,0.000374622
2014-02-04,152,0.000315643
2014-02-04,182,0.000330275
2014-02-04,213,0.000392294
2014-02-04,243,0.000511113
2014-02-04,273,0.000576306
2014-02-04,304,0.00062145
2014-02-04,335,0.000726216
2014-02-04,365,0.000775047
2014-02-04,395,0.000933362
2014-02-04,425,0.001086515
2014-02-04,456,0.001236934
2014-02-04,486,0.001371339
2014-02-04,516,0.001493124
2014-02-04,547,0.001604586
2014-02-04,577,0.001697148
2014-02-04,607,0.001774103
2014-02-04,638,0.001845044
2014-02-04,668,0.001903363
2014-02-04,698,0.001954713
2014-02-04,730,0.001992024
2014-02-04,1095,0.002206087
2014-02-04,1460,0.002914241
2014-02-04,1825,0.005416692
2014-02-04,2190,0.008150173
2014-02-04,2555,0.010620807
2014-02-04,2920,0.011797722
2014-02-04,3285,0.012357547
2014-02-04,3650,0.012382889
2014-02-04,4380,0.012326937
2014-02-04,5475,0.011404873
2014-02-04,7300,0.009253624
2014-02-04,9125,0.0077698
2014-02-04,10950,0.006112583
2014-02-04,14600,0.005729521
2014-02-04,18250,0.007734813
2014-02-05,0,0.001358538
2014-02-05,1,0.001408175
2014-02-05,2,0.001478632
2014-02-05,7,0.00171231
2014-02-05,14,0.001577022
2014-02-05,30,0.001176665
2014-02-05,61,0.000840588
2014-02-05,91,0.000541479
2014-02-05,122,0.000373616
2014-02-05,152,0.000318396
2014-02-05,182,0.000336911
2014-02-05,213,0.000400554
2014-02-05,243,0.000463009
2014-02-05,273,0.00049496
2014-02-05,304,0.000566134
2014-02-05,335,0.000645978
2014-02-05,365,0.000755008
2014-02-05,395,0.000911776
2014-02-05,425,0.00105136
2014-02-05,456,0.001174421
2014-02-05,486,0.001271493
2014-02-05,516,0.001346287
2014-02-05,547,0.001400648
2014-02-05,577,0.001441114
2014-02-05,607,0.001490757
2014-02-05,638,0.001553749
2014-02-05,668,0.001627825
2014-02-05,698,0.001712764
2014-02-05,730,0.001808655
2014-02-05,1095,0.002203132
2014-02-05,1460,0.002847863
2014-02-05,1825,0.005430219
2014-02-05,2190,0.008152127
2014-02-05,2555,0.01055989
2014-02-05,2920,0.011805508
2014-02-05,3285,0.01244013
2014-02-05,3650,0.012203012
2014-02-05,4380,0.012253057
2014-02-05,5475,0.011374277
2014-02-05,7300,0.009284847
2014-02-05,9125,0.00788993
2014-02-05,10950,0.006192531
2014-02-05,14600,0.005689874
2014-02-05,18250,0.007765694
2014-02-06,0,0.001296331
2014-02-06,1,0.001230479
2014-02-06,2,0.001141516
2014-02-06,7,0.00141535
2014-02-06,14,0.001674806
2014-02-06,30,0.00117422
2014-02-06,61,0.000868925
2014-02-06,91,0.000564211
2014-02-06,122,0.000400954
2014-02-06,152,0.000346723
2014-02-06,182,0.000366787
2014-02-06,213,0.000431581
2014-02-06,243,0.000482098
2014-02-06,273,0.000512019
2014-02-06,304,0.000611698
