Date,FutureDate,Tenor,Rate
2000-02-01,2000-07-30,152,0.042979090163428726
2000-02-01,2000-07-30,182,0.0432803736493721
2000-02-01,2000-07-30,213,0.04332972972972971
2000-02-01,2000-07-30,243,0.04332972972972971
2000-02-01,2000-07-30,273,0.04332972972972971
2000-02-01,2000-07-30,304,0.04332972972972971
2000-02-01,2000-07-30,335,0.04332972972972971
2000-02-01,2000-07-30,365,0.04332972972972971
2000-02-02,2000-07-31,30,0.04217945307769137
2000-02-02,2000-07-31,61,0.042164482246675496
2000-02-02,2000-07-31,91,0.04217427829210365
2000-02-02,2000-07-31,122,0.0425957680708587
2000-02-02,2000-07-31,152,0.04335307281208882
2000-02-02,2000-07-31,182,0.043353166815110276
2000-02-02,2000-07-31,213,0.043335135135135296
2000-02-02,2000-07-31,243,0.043335135135135296
2000-02-02,2000-07-31,273,0.043335135135135296
2000-02-02,2000-07-31,304,0.043335135135135296
2000-02-02,2000-07-31,335,0.043335135135135296
2000-02-02,2000-07-31,365,0.043335135135135296
2000-02-03,2000-08-01,30,0.04011880595243904
2000-02-03,2000-08-01,61,0.040867214487111614
2000-02-03,2000-08-01,91,0.04215864629852615
2000-02-03,2000-08-01,122,0.041903556586031745
2000-02-03,2000-08-01,152,0.04265285351384333
2000-02-03,2000-08-01,182,0.043123785693378304
2000-02-03,2000-08-01,213,0.04319972972972986
2000-02-03,2000-08-01,243,0.04319972972972986
2000-02-03,2000-08-01,273,0.04319972972972986
2000-02-03,2000-08-01,304,0.04319972972972986
2000-02-03,2000-08-01,335,0.04319972972972986
2000-02-03,2000-08-01,365,0.04319972972972986
2000-02-04,2000-08-02,30,0.04038778743392024
2000-02-04,2000-08-02,61,0.04105032013374272
2000-02-04,2000-08-02,91,0.04088505521685316
2000-02-04,2000-08-02,122,0.042083528688122096
2000-02-04,2000-08-02,152,0.04298625994659194
2000-02-04,2000-08-02,182,0.04273043189782076
2000-02-04,2000-08-02,213,0.04265675675675675
2000-02-04,2000-08-02,243,0.04265675675675675
2000-02-04,2000-08-02,273,0.04265675675675675
2000-02-04,2000-08-02,304,0.04265675675675675
2000-02-04,2000-08-02,335,0.04265675675675675
2000-02-04,2000-08-02,365,0.04265675675675675
2000-02-07,2000-08-05,30,0.03974374846565465
2000-02-07,2000-08-05,61,0.04055157393891715
2000-02-07,2000-08-05,91,0.0414925306713834
2000-02-07,2000-08-05,122,0.04193232357852242
2000-02-07,2000-08-05,152,0.042779479975831286
2000-02-07,2000-08-05,182,0.04315754092653879
2000-02-07,2000-08-05,213,0.04321351351351325
2000-02-07,2000-08-05,243,0.04321351351351325
2000-02-07,2000-08-05,273,0.04321351351351325
2000-02-07,2000-08-05,304,0.04321351351351325
2000-02-07,2000-08-05,335,0.04321351351351325
2000-02-07,2000-08-05,365,0.04321351351351325
2000-02-08,2000-08-06,30,0.040047625652608894
2000-02-08,2000-08-06,61,0.0405847038825261
2000-02-08,2000-08-06,91,0.04126545576379459
2000-02-08,2000-08-06,122,0.04191402854444705
2000-02-08,2000-08-06,152,0.042786150297468954
2000-02-08,2000-08-06,182,0.043088136195995705
2000-02-08,2000-08-06,213,0.04312837837837817
2000-02-08,2000-08-06,243,0.04312837837837817
2000-02-08,2000-08-06,273,0.04312837837837817
2000-02-08,2000-08-06,304,0.04312837837837817
2000-02-08,2000-08-06,335,0.04312837837837817
2000-02-08,2000-08-06,365,0.04312837837837817
2000-02-09,2000-08-07,30,0.040047625652608894
2000-02-09,2000-08-07,61,0.040901003193852245
2000-02-09,2000-08-07,91,0.04153258030591972
2000-02-09,2000-08-07,122,0.04213868701439302
2000-02-09,2000-08-07,152,0.042484432614646246
2000-02-09,2000-08-07,182,0.042945938299713944
2000-02-09,2000-08-07,213,0.043037837837837836
2000-02-09,2000-08-07,243,0.043037837837837836
2000-02-09,2000-08-07,273,0.043037837837837836
2000-02-09,2000-08-07,304,0.043037837837837836
2000-02-09,2000-08-07,335,0.043037837837837836
2000-02-09,2000-08-07,365,0.043037837837837836
2000-02-10,2000-08-08,30,0.04099415291893614
2000-02-10,2000-08-08,61,0.041483015944307707
2000-02-10,2000-08-08,91,0.041479254666566025
2000-02-10,2000-08-08,122,0.04222842932093589
2000-02-10,2000-08-08,152,0.042745074620031645
2000-02-10,2000-08-08,182,0.04305754092653913
2000-02-10,2000-08-08,213,0.04311351351351356
2000-02-10,2000-08-08,243,0.04311351351351356
2000-02-10,2000-08-08,273,0.04311351351351356
2000-02-10,2000-08-08,304,0.04311351351351356
2000-02-10,2000-08-08,335,0.04311351351351356
2000-02-10,2000-08-08,365,0.04311351351351356
2000-02-11,2000-08-09,30,0.04041701209881894
2000-02-11,2000-08-09,61,0.04120072996980806
